[拠点名],品目番号,品目名称,Strategic Product,ﾗｲﾌｻｲｸﾙ,Strategic Product,foo,Importance,価格,通貨,需要見込み合計［概算］,安全在庫,受注残,手持在庫,下位部品在庫,発注残,要求数量［概算］,発注提案書数量,同月出荷可能数量,N2月月末時点在庫数,N2月中間時点在庫数,Air数量,丸め,PSI,2024年1月,2023年12月,2023年11月,2023年10月,2023年9月,2023年8月,2023年7月,2023年6月,2023年5月,2023年4月,2023年3月,6ヶ月平均出荷実績,12ヶ月平均出荷実績,実績期間,DA,DS,L/T,ISP/RSP/GSP,MAPE,予測手法変更,予測数量変更,安全在庫変更,計算された安全在庫,出荷プラント,MRP管理者,予測手法,発注金額,重要品目y1,販社B/O(ASL品),"下降予測
(ﾗｲﾌｻｲｸﾙ1のみ)",月中確認品目,修正有無,修正方法,備考1,備考2,実施内容,対応実施,KDAコメント,S/B対応
210_KDA,AA0041,Product-41,n,4:Decline,Freq 6/6,foo,Normal,100.54,USD,89,0,0,31,1,40,17,12,30,6,17,0,4,3_Forecast,22,20,21,24,20,24,8,19,7,16,26,17,21,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0041,Product-41,n,4:Decline,Freq 6/6,foo,Normal,100.54,USD,89,0,0,31,1,40,17,12,30,6,17,0,4,4_End_Stock,7,-3,6,27,39,30,,,,,,17,21,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0048,Product-48,n,4:Decline,Freq 6/6,foo,2nd Most Important,182.06,USD,59,0,0,26,0,0,32,28,30,-17,-10,10,4,1_Order,16,20,28,0,0,,,,,,,13,13,6,100,50,35,N,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0048,Product-48,n,4:Decline,Freq 6/6,foo,2nd Most Important,182.06,USD,59,0,0,26,0,0,32,28,30,-17,-10,10,4,2_Incoming,20,28,0,0,0,,,,,,,13,13,6,100,50,35,N,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0048,Product-48,n,4:Decline,Freq 6/6,foo,2nd Most Important,182.06,USD,59,0,0,26,0,0,32,28,30,-17,-10,10,4,3_Forecast,15,13,14,16,13,12,11,7,19,8,21,13,13,6,100,50,35,N,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0048,Product-48,n,4:Decline,Freq 6/6,foo,2nd Most Important,182.06,USD,59,0,0,26,0,0,32,28,30,-17,-10,10,4,4_End_Stock,3,-2,-17,-3,13,26,,,,,,13,13,6,100,50,35,N,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0049,Product-49,n,4:Decline,Freq 6/6,foo,Normal,71.5,USD,22,15,0,47,0,0,-10,0,14,31,34,0,4,1_Order,0,0,0,0,0,,,,,,,5,5,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0049,Product-49,n,4:Decline,Freq 6/6,foo,Normal,71.5,USD,22,15,0,47,0,0,-10,0,14,31,34,0,4,2_Incoming,0,0,0,0,0,,,,,,,5,5,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0049,Product-49,n,4:Decline,Freq 6/6,foo,Normal,71.5,USD,22,15,0,47,0,0,-10,0,14,31,34,0,4,3_Forecast,5,5,5,6,5,1,3,1,4,12,6,5,5,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0049,Product-49,n,4:Decline,Freq 6/6,foo,Normal,71.5,USD,22,15,0,47,0,0,-10,0,14,31,34,0,4,4_End_Stock,22,27,31,36,42,47,,,,,,5,5,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0052,Product-52,n,3:Mature,Freq 6/6,foo,Normal,78,USD,8,10,0,18,0,0,0,4,9,11,12,0,4,1_Order,4,0,4,0,0,,,,,,,2,2,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0052,Product-52,n,3:Mature,Freq 6/6,foo,Normal,78,USD,8,10,0,18,0,0,0,4,9,11,12,0,4,2_Incoming,0,4,0,0,0,,,,,,,2,2,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0052,Product-52,n,3:Mature,Freq 6/6,foo,Normal,78,USD,8,10,0,18,0,0,0,4,9,11,12,0,4,3_Forecast,2,2,2,2,2,1,1,2,2,1,4,2,2,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0052,Product-52,n,3:Mature,Freq 6/6,foo,Normal,78,USD,8,10,0,18,0,0,0,4,9,11,12,0,4,4_End_Stock,12,14,11,13,16,18,,,,,,2,2,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0057,Product-57,n,4:Decline,Freq 6/6,foo,Normal,128.74,USD,5,0,0,8,0,0,-3,0,18,4,5,0,,1_Order,2,0,0,0,0,,,,,,,1,2,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0057,Product-57,n,4:Decline,Freq 6/6,foo,Normal,128.74,USD,5,0,0,8,0,0,-3,0,18,4,5,0,,2_Incoming,0,0,0,0,0,,,,,,,1,2,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0057,Product-57,n,4:Decline,Freq 6/6,foo,Normal,128.74,USD,5,0,0,8,0,0,-3,0,18,4,5,0,,3_Forecast,2,1,1,2,1,0,1,1,2,2,2,1,2,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0057,Product-57,n,4:Decline,Freq 6/6,foo,Normal,128.74,USD,5,0,0,8,0,0,-3,0,18,4,5,0,,4_End_Stock,0,2,3,5,6,8,,,,,,1,2,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0060,Product-60,n,4:Decline,Freq 6/6,foo,Normal,95.72,USD,14,10,0,20,0,1,3,4,10,10,12,0,,1_Order,3,4,4,0,0,,,,,,,3,4,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0060,Product-60,n,4:Decline,Freq 6/6,foo,Normal,95.72,USD,14,10,0,20,0,1,3,4,10,10,12,0,,2_Incoming,4,4,0,1,0,,,,,,,3,4,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0060,Product-60,n,4:Decline,Freq 6/6,foo,Normal,95.72,USD,14,10,0,20,0,1,3,4,10,10,12,0,,3_Forecast,4,3,3,4,3,3,4,4,1,4,3,3,4,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0060,Product-60,n,4:Decline,Freq 6/6,foo,Normal,95.72,USD,14,10,0,20,0,1,3,4,10,10,12,0,,4_End_Stock,11,11,10,13,16,20,,,,,,3,4,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0077,Product-77,n,4:Decline,Freq 6/6,foo,Normal,120.81,USD,28,10,0,25,0,2,11,12,12,6,10,0,,1_Order,6,7,12,0,0,,,,,,,6,6,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0077,Product-77,n,4:Decline,Freq 6/6,foo,Normal,120.81,USD,28,10,0,25,0,2,11,12,12,6,10,0,,2_Incoming,7,12,0,0,2,,,,,,,6,6,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0077,Product-77,n,4:Decline,Freq 6/6,foo,Normal,120.81,USD,28,10,0,25,0,2,11,12,12,6,10,0,,3_Forecast,7,6,7,8,6,9,3,4,4,10,8,6,6,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0077,Product-77,n,4:Decline,Freq 6/6,foo,Normal,120.81,USD,28,10,0,25,0,2,11,12,12,6,10,0,,4_End_Stock,11,11,6,13,20,25,,,,,,6,6,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0082,Product-82,n,4:Decline,Freq 6/6,foo,Normal,0.27,USD,70,0,0,81,0,0,-11,0,0,29,38,0,,1_Order,20,10,0,0,0,,,,,,,16,18,12,100,50,35,G,R42,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0082,Product-82,n,4:Decline,Freq 6/6,foo,Normal,0.27,USD,70,0,0,81,0,0,-11,0,0,29,38,0,,2_Incoming,10,0,0,0,0,,,,,,,16,18,12,100,50,35,G,R42,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0082,Product-82,n,4:Decline,Freq 6/6,foo,Normal,0.27,USD,70,0,0,81,0,0,-11,0,0,29,38,0,,3_Forecast,17,16,17,19,15,19,5,16,9,8,37,16,18,12,100,50,35,G,R42,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0082,Product-82,n,4:Decline,Freq 6/6,foo,Normal,0.27,USD,70,0,0,81,0,0,-11,0,0,29,38,0,,4_End_Stock,7,14,30,46,65,81,,,,,,16,18,12,100,50,35,G,R42,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0086,Product-86,n,3:Mature,Freq 6/6,foo,Normal,199.65,USD,25,10,0,56,0,0,-21,0,15,38,41,0,4,1_Order,0,0,0,0,0,,,,,,,5,8,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0086,Product-86,n,3:Mature,Freq 6/6,foo,Normal,199.65,USD,25,10,0,56,0,0,-21,0,15,38,41,0,4,2_Incoming,0,0,0,0,0,,,,,,,5,8,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0086,Product-86,n,3:Mature,Freq 6/6,foo,Normal,199.65,USD,25,10,0,56,0,0,-21,0,15,38,41,0,4,3_Forecast,6,6,6,7,5,2,6,2,7,10,5,5,8,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0086,Product-86,n,3:Mature,Freq 6/6,foo,Normal,199.65,USD,25,10,0,56,0,0,-21,0,15,38,41,0,4,4_End_Stock,26,32,38,44,50,56,,,,,,5,8,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0087,Product-87,n,3:Mature,Freq 6/6,foo,Normal,199.65,USD,28,10,0,45,0,0,-7,0,24,24,28,0,4,1_Order,4,4,0,0,0,,,,,,,6,8,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0087,Product-87,n,3:Mature,Freq 6/6,foo,Normal,199.65,USD,28,10,0,45,0,0,-7,0,24,24,28,0,4,2_Incoming,4,0,0,0,0,,,,,,,6,8,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0087,Product-87,n,3:Mature,Freq 6/6,foo,Normal,199.65,USD,28,10,0,45,0,0,-7,0,24,24,28,0,4,3_Forecast,7,6,7,8,6,3,9,3,8,5,9,6,8,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0087,Product-87,n,3:Mature,Freq 6/6,foo,Normal,199.65,USD,28,10,0,45,0,0,-7,0,24,24,28,0,4,4_End_Stock,15,18,24,31,38,45,,,,,,6,8,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0088,Product-88,n,3:Mature,Freq 6/6,foo,Normal,199.65,USD,37,10,0,38,0,4,4,8,5,15,20,0,4,1_Order,8,8,8,0,0,,,,,,,8,10,6,100,50,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0088,Product-88,n,3:Mature,Freq 6/6,foo,Normal,199.65,USD,37,10,0,38,0,4,4,8,5,15,20,0,4,2_Incoming,8,8,0,3,1,,,,,,,8,10,6,100,50,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0088,Product-88,n,3:Mature,Freq 6/6,foo,Normal,199.65,USD,37,10,0,38,0,4,4,8,5,15,20,0,4,3_Forecast,9,8,9,10,8,5,11,3,11,9,9,8,10,6,100,50,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0088,Product-88,n,3:Mature,Freq 6/6,foo,Normal,199.65,USD,37,10,0,38,0,4,4,8,5,15,20,0,4,4_End_Stock,14,15,15,24,30,38,,,,,,8,10,6,100,50,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0095,Product-95,n,3:Mature,Freq 6/6,foo,Normal,85.26,USD,18,0,0,5,0,4,9,9,17,-4,-2,2,,1_Order,4,5,9,0,0,,,,,,,4,4,6,100,50,35,G,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0095,Product-95,n,3:Mature,Freq 6/6,foo,Normal,85.26,USD,18,0,0,5,0,4,9,9,17,-4,-2,2,,2_Incoming,5,9,0,0,4,,,,,,,4,4,6,100,50,35,G,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0095,Product-95,n,3:Mature,Freq 6/6,foo,Normal,85.26,USD,18,0,0,5,0,4,9,9,17,-4,-2,2,,3_Forecast,4,4,4,5,4,9,1,2,3,5,4,4,4,6,100,50,35,G,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0095,Product-95,n,3:Mature,Freq 6/6,foo,Normal,85.26,USD,18,0,0,5,0,4,9,9,17,-4,-2,2,,4_End_Stock,1,0,-5,0,5,5,,,,,,4,4,6,100,50,35,G,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0096,Product-96,n,3:Mature,Freq 6/6,foo,2nd Most Important,89.24,USD,621,0,0,388,3,232,-4,0,18,143,228,0,4,1_Order,52,136,0,0,0,,,,,,,129,152,6,100,50,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0096,Product-96,n,3:Mature,Freq 6/6,foo,2nd Most Important,89.24,USD,621,0,0,388,3,232,-4,0,18,143,228,0,4,2_Incoming,136,0,0,51,184,,,,,,,129,152,6,100,50,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0096,Product-96,n,3:Mature,Freq 6/6,foo,2nd Most Important,89.24,USD,621,0,0,388,3,232,-4,0,18,143,228,0,4,3_Forecast,152,120,169,167,140,126,101,92,117,144,195,129,152,6,100,50,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0096,Product-96,n,3:Mature,Freq 6/6,foo,2nd Most Important,89.24,USD,621,0,0,388,3,232,-4,0,18,143,228,0,4,4_End_Stock,7,23,143,312,428,385,,,,,,129,152,6,100,50,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0108,Product-108,n,4:Decline,Freq 6/6,foo,Normal,38.67,USD,31,0,0,12,0,7,12,13,0,-5,-1,1,,1_Order,7,8,13,0,0,,,,,,,7,8,6,100,50,35,R,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0108,Product-108,n,4:Decline,Freq 6/6,foo,Normal,38.67,USD,31,0,0,12,0,7,12,13,0,-5,-1,1,,2_Incoming,8,13,0,7,0,,,,,,,7,8,6,100,50,35,R,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0108,Product-108,n,4:Decline,Freq 6/6,foo,Normal,38.67,USD,31,0,0,12,0,7,12,13,0,-5,-1,1,,3_Forecast,8,7,8,8,7,12,5,5,9,4,7,7,8,6,100,50,35,R,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0108,Product-108,n,4:Decline,Freq 6/6,foo,Normal,38.67,USD,31,0,0,12,0,7,12,13,0,-5,-1,1,,4_End_Stock,2,1,-4,3,5,12,,,,,,7,8,6,100,50,35,R,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0109,Product-109,n,4:Decline,Freq 6/6,foo,Normal,150.38,USD,13,2,0,6,0,0,9,8,18,-3,-2,2,,1_Order,2,4,8,0,0,,,,,,,3,3,6,100,50,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0109,Product-109,n,4:Decline,Freq 6/6,foo,Normal,150.38,USD,13,2,0,6,0,0,9,8,18,-3,-2,2,,2_Incoming,4,8,0,0,0,,,,,,,3,3,6,100,50,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0109,Product-109,n,4:Decline,Freq 6/6,foo,Normal,150.38,USD,13,2,0,6,0,0,9,8,18,-3,-2,2,,3_Forecast,3,3,3,3,3,3,5,1,2,2,3,3,3,6,100,50,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0109,Product-109,n,4:Decline,Freq 6/6,foo,Normal,150.38,USD,13,2,0,6,0,0,9,8,18,-3,-2,2,,4_End_Stock,3,2,-3,0,3,6,,,,,,3,3,6,100,50,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0112,Product-112,y,2:Upturn,Freq 6/6,foo,Most Important,29.29,USD,2017,167,0,1192,3,660,332,320,0,302,552,0,20,1_Order,520,580,320,0,0,,,,,,,381,458,12,100,70,28,I,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0112,Product-112,y,2:Upturn,Freq 6/6,foo,Most Important,29.29,USD,2017,167,0,1192,3,660,332,320,0,302,552,0,20,2_Incoming,520,580,320,300,363,,,,,,,381,458,12,100,70,28,I,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0112,Product-112,y,2:Upturn,Freq 6/6,foo,Most Important,29.29,USD,2017,167,0,1192,3,660,332,320,0,302,552,0,20,3_Forecast,550,500,500,550,500,400,288,306,307,555,431,381,458,12,100,70,28,I,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0112,Product-112,y,2:Upturn,Freq 6/6,foo,Most Important,29.29,USD,2017,167,0,1192,3,660,332,320,0,302,552,0,20,4_End_Stock,671,702,622,802,1051,1189,,,,,,381,458,12,100,70,28,I,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0113,Product-113,n,4:Decline,Freq 6/6,foo,Normal,72,USD,1980,0,0,1174,0,1146,-340,0,0,969,1194,0,6,1_Order,390,132,0,0,0,,,,,,,343,376,12,100,50,42,I,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0113,Product-113,n,4:Decline,Freq 6/6,foo,Normal,72,USD,1980,0,0,1174,0,1146,-340,0,0,969,1194,0,6,2_Incoming,132,0,0,690,456,,,,,,,343,376,12,100,50,42,I,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0113,Product-113,n,4:Decline,Freq 6/6,foo,Normal,72,USD,1980,0,0,1174,0,1146,-340,0,0,969,1194,0,6,3_Forecast,450,450,450,450,450,195,303,462,152,606,337,343,376,12,100,50,42,I,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0113,Product-113,n,4:Decline,Freq 6/6,foo,Normal,72,USD,1980,0,0,1174,0,1146,-340,0,0,969,1194,0,6,4_End_Stock,202,520,970,1419,1180,1174,,,,,,343,376,12,100,50,42,I,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0114,Product-114,n,4:Decline,Freq 6/6,foo,Normal,72,USD,1291,0,0,986,4,468,-174,0,0,561,708,0,6,1_Order,270,144,0,0,0,,,,,,,296,379,6,100,50,42,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0114,Product-114,n,4:Decline,Freq 6/6,foo,Normal,72,USD,1291,0,0,986,4,468,-174,0,0,561,708,0,6,2_Incoming,144,0,0,360,112,,,,,,,296,379,6,100,50,42,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0114,Product-114,n,4:Decline,Freq 6/6,foo,Normal,72,USD,1291,0,0,986,4,468,-174,0,0,561,708,0,6,3_Forecast,305,277,294,327,271,294,263,247,344,292,336,296,379,6,100,50,42,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0114,Product-114,n,4:Decline,Freq 6/6,foo,Normal,72,USD,1291,0,0,986,4,468,-174,0,0,561,708,0,6,4_End_Stock,122,284,561,855,822,982,,,,,,296,379,6,100,50,42,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0120,Product-120,n,4:Decline,Freq 6/6,foo,2nd Most Important,44.34,USD,2585,0,0,1103,10,960,512,270,0,173,484,0,6,1_Order,570,912,270,0,0,,,,,,,577,701,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0120,Product-120,n,4:Decline,Freq 6/6,foo,2nd Most Important,44.34,USD,2585,0,0,1103,10,960,512,270,0,173,484,0,6,2_Incoming,912,270,0,594,376,,,,,,,577,701,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0120,Product-120,n,4:Decline,Freq 6/6,foo,2nd Most Important,44.34,USD,2585,0,0,1103,10,960,512,270,0,173,484,0,6,3_Forecast,646,587,622,693,575,630,581,493,628,587,544,577,701,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0120,Product-120,n,4:Decline,Freq 6/6,foo,2nd Most Important,44.34,USD,2585,0,0,1103,10,960,512,270,0,173,484,0,6,4_End_Stock,122,-144,172,795,894,1093,,,,,,577,701,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0129,Product-129,n,3:Mature,Freq 6/6,foo,Normal,67,USD,996,0,0,843,0,12,133,132,0,174,284,0,6,1_Order,174,252,132,0,0,,,,,,,143,207,12,100,50,42,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0129,Product-129,n,3:Mature,Freq 6/6,foo,Normal,67,USD,996,0,0,843,0,12,133,132,0,174,284,0,6,2_Incoming,252,132,0,0,12,,,,,,,143,207,12,100,50,42,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0129,Product-129,n,3:Mature,Freq 6/6,foo,Normal,67,USD,996,0,0,843,0,12,133,132,0,174,284,0,6,3_Forecast,240,220,220,240,220,202,61,87,151,173,182,143,207,12,100,50,42,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0129,Product-129,n,3:Mature,Freq 6/6,foo,Normal,67,USD,996,0,0,843,0,12,133,132,0,174,284,0,6,4_End_Stock,99,86,175,394,635,843,,,,,,143,207,12,100,50,42,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0133,Product-133,n,3:Mature,Freq 6/6,foo,Normal,22.89,USD,18,0,0,8,0,0,10,0,1,-5,-3,3,12,1_Order,0,24,0,0,0,,,,,,,4,3,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0133,Product-133,n,3:Mature,Freq 6/6,foo,Normal,22.89,USD,18,0,0,8,0,0,10,0,1,-5,-3,3,12,2_Incoming,24,0,0,0,0,,,,,,,4,3,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0133,Product-133,n,3:Mature,Freq 6/6,foo,Normal,22.89,USD,18,0,0,8,0,0,10,0,1,-5,-3,3,12,3_Forecast,5,4,4,5,4,7,5,4,1,5,2,4,3,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0133,Product-133,n,3:Mature,Freq 6/6,foo,Normal,22.89,USD,18,0,0,8,0,0,10,0,1,-5,-3,3,12,4_End_Stock,10,-10,-6,-1,3,8,,,,,,4,3,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0134,Product-134,n,3:Mature,Freq 6/6,foo,Normal,24.88,USD,41,0,0,57,0,0,-16,0,0,27,32,0,,1_Order,2,0,0,0,0,,,,,,,9,10,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0134,Product-134,n,3:Mature,Freq 6/6,foo,Normal,24.88,USD,41,0,0,57,0,0,-16,0,0,27,32,0,,2_Incoming,0,0,0,0,0,,,,,,,9,10,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0134,Product-134,n,3:Mature,Freq 6/6,foo,Normal,24.88,USD,41,0,0,57,0,0,-16,0,0,27,32,0,,3_Forecast,10,9,10,11,9,6,8,5,4,9,22,9,10,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0134,Product-134,n,3:Mature,Freq 6/6,foo,Normal,24.88,USD,41,0,0,57,0,0,-16,0,0,27,32,0,,4_End_Stock,8,18,27,37,48,57,,,,,,9,10,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0136,Product-136,n,3:Mature,Freq 6/6,foo,Normal,19.84,USD,14,0,0,28,0,0,-14,0,0,18,20,0,18,1_Order,0,0,0,0,0,,,,,,,3,4,12,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0136,Product-136,n,3:Mature,Freq 6/6,foo,Normal,19.84,USD,14,0,0,28,0,0,-14,0,0,18,20,0,18,2_Incoming,0,0,0,0,0,,,,,,,3,4,12,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0136,Product-136,n,3:Mature,Freq 6/6,foo,Normal,19.84,USD,14,0,0,28,0,0,-14,0,0,18,20,0,18,3_Forecast,3,3,3,4,3,3,2,1,1,6,5,3,4,12,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0136,Product-136,n,3:Mature,Freq 6/6,foo,Normal,19.84,USD,14,0,0,28,0,0,-14,0,0,18,20,0,18,4_End_Stock,11,15,18,21,25,28,,,,,,3,4,12,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0142,Product-142,n,3:Mature,Freq 6/6,foo,Normal,177.95,USD,14,0,0,7,0,0,7,8,26,-3,-2,2,4,1_Order,4,4,8,0,0,,,,,,,3,3,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0142,Product-142,n,3:Mature,Freq 6/6,foo,Normal,177.95,USD,14,0,0,7,0,0,7,8,26,-3,-2,2,4,2_Incoming,4,8,0,0,0,,,,,,,3,3,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0142,Product-142,n,3:Mature,Freq 6/6,foo,Normal,177.95,USD,14,0,0,7,0,0,7,8,26,-3,-2,2,4,3_Forecast,3,3,3,4,3,5,1,3,2,3,2,3,3,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0142,Product-142,n,3:Mature,Freq 6/6,foo,Normal,177.95,USD,14,0,0,7,0,0,7,8,26,-3,-2,2,4,4_End_Stock,2,2,-3,0,4,7,,,,,,3,3,6,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0143,Product-143,n,3:Mature,Freq 6/6,foo,2nd Most Important,185.99,USD,121,0,0,77,0,23,19,20,34,10,23,0,,1_Order,24,36,20,0,0,,,,,,,24,25,6,100,50,35,0,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0143,Product-143,n,3:Mature,Freq 6/6,foo,2nd Most Important,185.99,USD,121,0,0,77,0,23,19,20,34,10,23,0,,2_Incoming,36,20,0,0,23,,,,,,,24,25,6,100,50,35,0,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0143,Product-143,n,3:Mature,Freq 6/6,foo,2nd Most Important,185.99,USD,121,0,0,77,0,23,19,20,34,10,23,0,,3_Forecast,35,25,25,35,30,20,15,23,21,24,39,24,25,6,100,50,35,0,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0143,Product-143,n,3:Mature,Freq 6/6,foo,2nd Most Important,185.99,USD,121,0,0,77,0,23,19,20,34,10,23,0,,4_End_Stock,5,4,10,35,70,77,,,,,,24,25,6,100,50,35,0,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0146,Product-146,n,4:Decline,Freq 6/6,foo,Normal,41.05,USD,8,0,0,13,0,0,-5,0,17,6,7,0,,1_Order,1,0,0,0,0,,,,,,,2,2,6,100,50,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0146,Product-146,n,4:Decline,Freq 6/6,foo,Normal,41.05,USD,8,0,0,13,0,0,-5,0,17,6,7,0,,2_Incoming,0,0,0,0,0,,,,,,,2,2,6,100,50,35,0,R31,,,,,,,,,,,,,,,,,,,,
